tile_id,grade_area,researcher,id,min_lng,min_lat,max_lng,max_lat,grade
6155,0.25000,sk,5200,19.85041,51.50841,19.85770,51.51296,0
6156,0.25000,sk,5201,19.85761,51.50835,19.86490,51.51290,0
6157,0.24956,sk,5202,19.86482,51.50830,19.87211,51.51285,0
6158,0.25000,sk,5203,19.87203,51.50825,19.87932,51.51280,0
6159,0.25000,sk,5204,19.87923,51.50819,19.88652,51.51274,0
6160,0.25000,sk,5205,19.88644,51.50814,19.89373,51.51269,0
6161,0.25000,sk,5206,19.89364,51.50808,19.90094,51.51263,0
6162,0.24717,sk,5207,19.90085,51.50803,19.90814,51.51258,0
6163,0.22615,sk,5208,19.90805,51.50797,19.91535,51.51252,0
6164,0.15844,sk,5209,19.91526,51.50791,19.92256,51.51247,1
6165,0.21782,sk,5210,19.92247,51.50786,19.92976,51.51241,1
6166,0.17958,sk,5211,19.92967,51.50780,19.93697,51.51235,1
6167,0.25000,sk,5212,19.93688,51.50774,19.94418,51.51230,0
6168,0.25000,sk,5213,19.94408,51.50768,19.95138,51.51224,0
6169,0.25000,sk,5214,19.95129,51.50763,19.95859,51.51218,1
6170,0.25000,sk,5215,19.95849,51.50757,19.96580,51.51212,0
6171,0.25000,sk,5216,19.96570,51.50751,19.97300,51.51206,0
6172,0.25000,sk,5217,19.97291,51.50745,19.98021,51.51200,2
6173,0.04701,sk,5218,19.98011,51.50739,19.98741,51.51194,2
6176,0.04178,sk,5219,20.00173,51.50720,20.00903,51.51176,3
6177,0.00725,sk,5220,20.00893,51.50714,20.01624,51.51170,3
6178,0.11267,sk,5221,20.01614,51.50708,20.02345,51.51164,2
6181,0.01057,sk,5222,20.03776,51.50689,20.04506,51.51145,4
6182,0.00810,sk,5223,20.04496,51.50682,20.05227,51.51138,4
6183,0.17349,sk,5224,20.05217,51.50676,20.05948,51.51132,2
6184,0.24972,sk,5225,20.05937,51.50669,20.06668,51.51125,3
6185,0.13465,sk,5226,20.06658,51.50663,20.07389,51.51119,3
6186,0.10082,sk,5227,20.07378,51.50656,20.08109,51.51112,2
6187,0.13499,sk,5228,20.08099,51.50649,20.08830,51.51106,2
6188,0.11201,sk,5229,20.08819,51.50643,20.09551,51.51099,2
6196,0.09954,sk,5230,20.14583,51.50587,20.15315,51.51044,1
6197,0.21344,sk,5231,20.15304,51.50580,20.16036,51.51037,1
6198,0.18069,sk,5232,20.16024,51.50573,20.16756,51.51030,1
6199,0.12264,sk,5233,20.16745,51.50566,20.17477,51.51023,3
6200,0.07478,sk,5234,20.17465,51.50559,20.18197,51.51016,1
6203,0.03162,sk,5235,20.19627,51.50537,20.20359,51.50994,0
22606,0.08196,sk,5236,19.80483,50.96453,19.81203,50.96908,0
22608,0.07041,sk,5237,19.81907,50.96443,19.82627,50.96898,1
22609,0.02104,sk,5238,19.82619,50.96438,19.83339,50.96893,1
14437,0.15384,sk,5239,19.74506,51.23479,19.75229,51.23933,1
14438,0.21523,sk,5240,19.75222,51.23474,19.75946,51.23929,1
14440,0.01120,sk,5241,19.76655,51.23465,19.77378,51.23919,0
14441,0.19821,sk,5242,19.77371,51.23460,19.78095,51.23915,3
14442,0.25000,sk,5243,19.78087,51.23455,19.78811,51.23910,1
14443,0.25000,sk,5244,19.78804,51.23450,19.79528,51.23905,1
14444,0.25000,sk,5245,19.79520,51.23446,19.80244,51.23900,2
14445,0.13322,sk,5246,19.80236,51.23441,19.80960,51.23895,3
14453,0.05956,sk,5247,19.85967,51.23400,19.86691,51.23855,0
14454,0.25000,sk,5248,19.86683,51.23394,19.87408,51.23849,0
14455,0.25000,sk,5249,19.87399,51.23389,19.88124,51.23844,0
14456,0.25000,sk,5250,19.88116,51.23383,19.88841,51.23839,0
14457,0.15714,sk,5251,19.88832,51.23378,19.89557,51.23833,3
14463,0.02232,sk,5252,19.93130,51.23344,19.93855,51.23800,1
6263,0.03693,sk,5253,19.64857,51.50521,19.65584,51.50975,0
14464,0.23865,sk,5254,19.93846,51.23339,19.94571,51.23794,1
6264,0.16321,sk,5255,19.65577,51.50517,19.66305,51.50971,0
14465,0.25000,sk,5256,19.94562,51.23333,19.95288,51.23788,0
6265,0.23576,sk,5257,19.66298,51.50513,19.67025,51.50967,0
14466,0.25000,sk,5258,19.95278,51.23327,19.96004,51.23782,1
6266,0.18675,sk,5259,19.67019,51.50509,19.67746,51.50963,0
14467,0.25000,sk,5260,19.95995,51.23321,19.96720,51.23777,0
6267,0.21791,sk,5261,19.67739,51.50505,19.68466,51.50958,0
14468,0.25000,sk,5262,19.96711,51.23315,19.97437,51.23771,0
6268,0.23230,sk,5263,19.68460,51.50500,19.69187,51.50954,0
14469,0.25000,sk,5264,19.97427,51.23309,19.98153,51.23765,1
6269,0.20196,sk,5265,19.69180,51.50496,19.69908,51.50950,0
14470,0.25000,sk,5266,19.98144,51.23303,19.98869,51.23759,2
6270,0.14286,sk,5267,19.69901,51.50492,19.70628,51.50946,0
14471,0.19197,sk,5268,19.98860,51.23297,19.99586,51.23753,1
6271,0.23967,sk,5269,19.70621,51.50487,19.71349,51.50941,0
14472,0.25000,sk,5270,19.99576,51.23291,20.00302,51.23747,1
6272,0.21269,sk,5271,19.71342,51.50483,19.72070,51.50937,0
14473,0.25000,sk,5272,20.00292,51.23285,20.01018,51.23741,1
6273,0.25000,sk,5273,19.72063,51.50479,19.72790,51.50933,0
14474,0.25000,sk,5274,20.01009,51.23278,20.01735,51.23734,1
6274,0.25000,sk,5275,19.72783,51.50474,19.73511,51.50928,0
14475,0.25000,sk,5276,20.01725,51.23272,20.02451,51.23728,1
6275,0.25000,sk,5277,19.73504,51.50470,19.74232,51.50924,0
14476,0.25000,sk,5278,20.02441,51.23266,20.03167,51.23722,1
6276,0.25000,sk,5279,19.74224,51.50465,19.74952,51.50919,0
14477,0.24920,sk,5280,20.03157,51.23260,20.03884,51.23716,1
6277,0.25000,sk,5281,19.74945,51.50460,19.75673,51.50915,0
14478,0.24883,sk,5282,20.03874,51.23253,20.04600,51.23709,1
6278,0.25000,sk,5283,19.75665,51.50456,19.76393,51.50910,0
14479,0.25000,sk,5284,20.04590,51.23247,20.05316,51.23703,0
6279,0.25000,sk,5285,19.76386,51.50451,19.77114,51.50905,0
14480,0.25000,sk,5286,20.05306,51.23240,20.06033,51.23696,2
6280,0.12238,sk,5287,19.77106,51.50446,19.77835,51.50901,1
14481,0.25000,sk,5288,20.06022,51.23234,20.06749,51.23690,2
6281,0.25000,sk,5289,19.77827,51.50441,19.78555,51.50896,0
14482,0.18196,sk,5290,20.06738,51.23227,20.07465,51.23683,1
6282,0.25000,sk,5291,19.78548,51.50437,19.79276,51.50891,0
14483,0.11409,sk,5292,20.07455,51.23221,20.08181,51.23677,1
6283,0.25000,sk,5293,19.79268,51.50432,19.79997,51.50886,0
14484,0.00730,sk,5294,20.08171,51.23214,20.08898,51.23670,1
6284,0.25000,sk,5295,19.79989,51.50427,19.80717,51.50881,0
6285,0.23463,sk,5296,19.80709,51.50422,19.81438,51.50876,0
6286,0.09275,sk,5297,19.81430,51.50417,19.82158,51.50871,0
6287,0.13956,sk,5298,19.82150,51.50412,19.82879,51.50866,0
6288,0.04247,sk,5299,19.82871,51.50407,19.83600,51.50861,0
6289,0.22604,sk,5300,19.83591,51.50401,19.84320,51.50856,0
6290,0.25000,sk,5301,19.84312,51.50396,19.85041,51.50851,0
6291,0.25000,sk,5302,19.85032,51.50391,19.85761,51.50846,0
6292,0.25000,sk,5303,19.85753,51.50386,19.86482,51.50841,0
6293,0.24352,sk,5304,19.86473,51.50380,19.87203,51.50835,0
6294,0.17303,sk,5305,19.87194,51.50375,19.87923,51.50830,0
6295,0.21559,sk,5306,19.87914,51.50370,19.88644,51.50825,1
6296,0.24558,sk,5307,19.88635,51.50364,19.89364,51.50819,1
6297,0.23830,sk,5308,19.89356,51.50359,19.90085,51.50814,1
6298,0.19362,sk,5309,19.90076,51.50353,19.90805,51.50808,0
6299,0.01833,sk,5310,19.90797,51.50347,19.91526,51.50803,0
6300,0.10013,sk,5311,19.91517,51.50342,19.92247,51.50797,0
6301,0.25000,sk,5312,19.92238,51.50336,19.92967,51.50791,0
6302,0.25000,sk,5313,19.92958,51.50330,19.93688,51.50786,0
6303,0.25000,sk,5314,19.93679,51.50325,19.94408,51.50780,0
6304,0.25000,sk,5315,19.94399,51.50319,19.95129,51.50774,1
6305,0.25000,sk,5316,19.95120,51.50313,19.95849,51.50768,1
6306,0.25000,sk,5317,19.95840,51.50307,19.96570,51.50763,1
6307,0.24711,sk,5318,19.96561,51.50301,19.97291,51.50757,0
6308,0.23847,sk,5319,19.97281,51.50295,19.98011,51.50751,2
6309,0.05762,sk,5320,19.98002,51.50289,19.98732,51.50745,4
6311,0.00719,sk,5321,19.99442,51.50277,20.00173,51.50733,0
6312,0.19053,sk,5322,20.00163,51.50271,20.00893,51.50726,2
6313,0.17174,sk,5323,20.00883,51.50264,20.01614,51.50720,3
6314,0.09641,sk,5324,20.01604,51.50258,20.02334,51.50714,2
6316,0.06691,sk,5325,20.03045,51.50245,20.03776,51.50701,1
6317,0.15021,sk,5326,20.03765,51.50239,20.04496,51.50695,1
6318,0.13406,sk,5327,20.04486,51.50233,20.05217,51.50689,1
6319,0.14181,sk,5328,20.05206,51.50226,20.05937,51.50682,1
6320,0.09378,sk,5329,20.05927,51.50220,20.06658,51.50676,1
6331,0.00556,sk,5330,20.13852,51.50145,20.14583,51.50601,1
6332,0.22422,sk,5331,20.14572,51.50138,20.15304,51.50594,0
6333,0.25000,sk,5332,20.15292,51.50131,20.16024,51.50587,1
6334,0.25000,sk,5333,20.16013,51.50124,20.16745,51.50580,0
6335,0.25000,sk,5334,20.16733,51.50116,20.17465,51.50573,1
6336,0.23478,sk,5335,20.17454,51.50109,20.18186,51.50566,0
6337,0.07742,sk,5336,20.18174,51.50102,20.18906,51.50559,0
22742,0.02835,sk,5337,19.80475,50.96003,19.81195,50.96458,3
22743,0.01577,sk,5338,19.81187,50.95999,19.81907,50.96453,3
22745,0.03418,sk,5339,19.82611,50.95988,19.83331,50.96443,2
14573,0.11204,sk,5340,19.74498,51.23029,19.75222,51.23483,0
14574,0.24314,sk,5341,19.75215,51.23024,19.75938,51.23479,0
14575,0.06917,sk,5342,19.75931,51.23020,19.76655,51.23474,1
6375,0.12796,sk,5343,20.45547,51.49792,20.46282,51.50251,4
14576,0.03654,sk,5344,19.76647,51.23015,19.77371,51.23470,1
6376,0.12863,sk,5345,20.46268,51.49783,20.47002,51.50242,4
14577,0.07440,sk,5346,19.77363,51.23010,19.78087,51.23465,2
6377,0.01316,sk,5347,20.46988,51.49774,20.47723,51.50233,1
14578,0.18148,sk,5348,19.78080,51.23006,19.78804,51.23460,1
14579,0.25000,sk,5349,19.78796,51.23001,19.79520,51.23455,1
6379,0.05579,sk,5350,20.48428,51.49756,20.49163,51.50215,2
14580,0.25000,sk,5351,19.79512,51.22996,19.80236,51.23450,2
14581,0.16495,sk,5352,19.80228,51.22991,19.80953,51.23446,2
14582,0.22376,sk,5353,19.80945,51.22986,19.81669,51.23441,1
14583,0.04749,sk,5354,19.81661,51.22981,19.82385,51.23436,0
14588,0.03509,sk,5355,19.85242,51.22955,19.85967,51.23410,0
14589,0.18611,sk,5356,19.85958,51.22950,19.86683,51.23405,2
14590,0.25000,sk,5357,19.86675,51.22945,19.87399,51.23400,0
14591,0.25000,sk,5358,19.87391,51.22939,19.88116,51.23394,0
14592,0.25000,sk,5359,19.88107,51.22934,19.88832,51.23389,0
14593,0.14306,sk,5360,19.88823,51.22928,19.89548,51.23383,1
14598,0.05295,sk,5361,19.92404,51.22900,19.93130,51.23356,0
6398,0.02026,sk,5362,19.64130,51.50075,19.64857,51.50529,0
14599,0.22924,sk,5363,19.93121,51.22895,19.93846,51.23350,0
6399,0.22588,sk,5364,19.64850,51.50071,19.65577,51.50525,0
14600,0.25000,sk,5365,19.93837,51.22889,19.94562,51.23344,0
6400,0.25000,sk,5366,19.65571,51.50067,19.66298,51.50521,0
14601,0.25000,sk,5367,19.94553,51.22883,19.95278,51.23339,0
6401,0.25000,sk,5368,19.66291,51.50063,19.67019,51.50517,0
14602,0.25000,sk,5369,19.95269,51.22877,19.95995,51.23333,1
6402,0.25000,sk,5370,19.67012,51.50059,19.67739,51.50513,0
14603,0.25000,sk,5371,19.95985,51.22871,19.96711,51.23327,1
6403,0.25000,sk,5372,19.67732,51.50055,19.68460,51.50509,0
14604,0.25000,sk,5373,19.96702,51.22865,19.97427,51.23321,1
6404,0.25000,sk,5374,19.68453,51.50051,19.69180,51.50505,0
14605,0.24934,sk,5375,19.97418,51.22859,19.98144,51.23315,2
6405,0.16577,sk,5376,19.69173,51.50046,19.69901,51.50500,0
14606,0.23461,sk,5377,19.98134,51.22853,19.98860,51.23309,2
6406,0.09896,sk,5378,19.69894,51.50042,19.70621,51.50496,0
14607,0.22093,sk,5379,19.98850,51.22847,19.99576,51.23303,2
6407,0.16494,sk,5380,19.70614,51.50038,19.71342,51.50492,0
14608,0.22232,sk,5381,19.99566,51.22841,20.00292,51.23297,1
6408,0.12688,sk,5382,19.71335,51.50033,19.72063,51.50487,0
14609,0.25000,sk,5383,20.00283,51.22835,20.01009,51.23291,1
6409,0.17896,sk,5384,19.72055,51.50029,19.72783,51.50483,0
14610,0.25000,sk,5385,20.00999,51.22829,20.01725,51.23285,3
6410,0.25000,sk,5386,19.72776,51.50024,19.73504,51.50479,0
14611,0.25000,sk,5387,20.01715,51.22823,20.02441,51.23278,1
6411,0.25000,sk,5388,19.73496,51.50020,19.74224,51.50474,0
14612,0.25000,sk,5389,20.02431,51.22816,20.03157,51.23272,2
6412,0.25000,sk,5390,19.74217,51.50015,19.74945,51.50470,0
14613,0.18054,sk,5391,20.03147,51.22810,20.03874,51.23266,0
6413,0.25000,sk,5392,19.74937,51.50011,19.75665,51.50465,0
14614,0.04236,sk,5393,20.03863,51.22804,20.04590,51.23260,0
6414,0.25000,sk,5394,19.75658,51.50006,19.76386,51.50460,0
14615,0.21863,sk,5395,20.04580,51.22797,20.05306,51.23253,0
6415,0.25000,sk,5396,19.76378,51.50001,19.77106,51.50456,0
14616,0.25000,sk,5397,20.05296,51.22791,20.06022,51.23247,2
6416,0.25000,sk,5398,19.77099,51.49997,19.77827,51.50451,1
14617,0.25000,sk,5399,20.06012,51.22784,20.06738,51.23240,2
6417,0.25000,sk,5400,19.77819,51.49992,19.78548,51.50446,0
14618,0.25000,sk,5401,20.06728,51.22778,20.07455,51.23234,0
6418,0.18277,sk,5402,19.78540,51.49987,19.79268,51.50441,0
14619,0.24775,sk,5403,20.07444,51.22771,20.08171,51.23227,1
6419,0.19270,sk,5404,19.79260,51.49982,19.79989,51.50437,0
14620,0.01298,sk,5405,20.08160,51.22764,20.08887,51.23221,1
6420,0.11326,sk,5406,19.79981,51.49977,19.80709,51.50432,0
6421,0.16495,sk,5407,19.80701,51.49972,19.81430,51.50427,1
6422,0.17642,sk,5408,19.81422,51.49967,19.82150,51.50422,1
6423,0.14576,sk,5409,19.82142,51.49962,19.82871,51.50417,0
6424,0.04220,sk,5410,19.82863,51.49957,19.83591,51.50412,0
6425,0.04271,sk,5411,19.83583,51.49952,19.84312,51.50407,1
6426,0.23838,sk,5412,19.84304,51.49947,19.85032,51.50401,0
6427,0.25000,sk,5413,19.85024,51.49941,19.85753,51.50396,0
6428,0.25000,sk,5414,19.85744,51.49936,19.86473,51.50391,0
6429,0.23576,sk,5415,19.86465,51.49931,19.87194,51.50386,1
6430,0.00527,sk,5416,19.87185,51.49925,19.87914,51.50380,0
6432,0.10085,sk,5417,19.88626,51.49914,19.89356,51.50370,1
6433,0.11510,sk,5418,19.89347,51.49909,19.90076,51.50364,1
6434,0.16234,sk,5419,19.90067,51.49903,19.90797,51.50359,0
6435,0.21508,sk,5420,19.90788,51.49898,19.91517,51.50353,0
6436,0.04686,sk,5421,19.91508,51.49892,19.92238,51.50347,0
6437,0.20377,sk,5422,19.92228,51.49886,19.92958,51.50342,0
6438,0.25000,sk,5423,19.92949,51.49881,19.93679,51.50336,0
6439,0.25000,sk,5424,19.93669,51.49875,19.94399,51.50330,0
6440,0.25000,sk,5425,19.94390,51.49869,19.95120,51.50325,0
6441,0.25000,sk,5426,19.95110,51.49863,19.95840,51.50319,0
6442,0.25000,sk,5427,19.95831,51.49857,19.96561,51.50313,0
6443,0.14111,sk,5428,19.96551,51.49851,19.97281,51.50307,1
6447,0.02690,sk,5429,19.99433,51.49827,20.00163,51.50283,4
6448,0.11532,sk,5430,20.00153,51.49821,20.00883,51.50277,4
6449,0.07862,sk,5431,20.00874,51.49815,20.01604,51.50271,3
6452,0.01379,sk,5432,20.03035,51.49796,20.03765,51.50252,1
6453,0.11493,sk,5433,20.03755,51.49789,20.04486,51.50245,1
6454,0.13362,sk,5434,20.04476,51.49783,20.05206,51.50239,2
6455,0.08866,sk,5435,20.05196,51.49776,20.05927,51.50233,3
6463,0.02091,sk,5436,20.10959,51.49723,20.11690,51.50179,2
6467,0.09008,sk,5437,20.13840,51.49695,20.14572,51.50152,1
6468,0.25000,sk,5438,20.14561,51.49688,20.15292,51.50145,1
6469,0.24647,sk,5439,20.15281,51.49681,20.16013,51.50138,0
6470,0.16876,sk,5440,20.16001,51.49674,20.16733,51.50131,0
6471,0.13313,sk,5441,20.16722,51.49667,20.17454,51.50124,0
6472,0.13548,sk,5442,20.17442,51.49659,20.18174,51.50116,0
6473,0.01614,sk,5443,20.18162,51.49652,20.18895,51.50109,0
6474,0.02202,sk,5444,20.18883,51.49645,20.19615,51.50102,0
22878,0.09772,sk,5445,19.80467,50.95554,19.81187,50.96008,2
22879,0.18184,sk,5446,19.81179,50.95549,19.81899,50.96003,4
22880,0.05965,sk,5447,19.81891,50.95544,19.82611,50.95999,2
22881,0.19527,sk,5448,19.82603,50.95539,19.83323,50.95993,2
22882,0.00920,sk,5449,19.83315,50.95534,19.84035,50.95988,1
14709,0.09850,sk,5450,19.74491,51.22579,19.75215,51.23034,0
14710,0.24908,sk,5451,19.75207,51.22575,19.75931,51.23029,1
14711,0.10664,sk,5452,19.75923,51.22570,19.76647,51.23024,1
6511,0.01557,sk,5453,20.45533,51.49343,20.46268,51.49801,0
14712,0.20780,sk,5454,19.76640,51.22565,19.77363,51.23020,1
6512,0.14013,sk,5455,20.46253,51.49334,20.46988,51.49792,3
14713,0.16240,sk,5456,19.77356,51.22561,19.78080,51.23015,3
6513,0.02076,sk,5457,20.46973,51.49325,20.47708,51.49783,0
14714,0.10361,sk,5458,19.78072,51.22556,19.78796,51.23010,1
14715,0.17112,sk,5459,19.78788,51.22551,19.79512,51.23006,1
6515,0.00903,sk,5460,20.48414,51.49307,20.49149,51.49765,1
14716,0.06068,sk,5461,19.79504,51.22546,19.80228,51.23001,1
14717,0.08329,sk,5462,19.80221,51.22541,19.80945,51.22996,1
14718,0.23409,sk,5463,19.80937,51.22536,19.81661,51.22991,2
14719,0.13364,sk,5464,19.81653,51.22531,19.82377,51.22986,3
14724,0.11111,sk,5465,19.85234,51.22505,19.85958,51.22960,1
14725,0.25000,sk,5466,19.85950,51.22500,19.86675,51.22955,1
14726,0.25000,sk,5467,19.86666,51.22495,19.87391,51.22950,1
14727,0.25000,sk,5468,19.87382,51.22489,19.88107,51.22945,0
14728,0.25000,sk,5469,19.88098,51.22484,19.88823,51.22939,0
14729,0.24446,sk,5470,19.88815,51.22479,19.89539,51.22934,1
14730,0.04162,sk,5471,19.89531,51.22473,19.90256,51.22928,2
6534,0.14947,sk,5472,19.64124,51.49626,19.64850,51.50079,0
14735,0.08531,sk,5473,19.93111,51.22445,19.93837,51.22900,1
6535,0.25000,sk,5474,19.64844,51.49622,19.65571,51.50075,0
14736,0.19860,sk,5475,19.93828,51.22439,19.94553,51.22895,1
6536,0.22787,sk,5476,19.65564,51.49618,19.66291,51.50071,0
14737,0.25000,sk,5477,19.94544,51.22433,19.95269,51.22889,1
6537,0.23231,sk,5478,19.66285,51.49614,19.67012,51.50067,0
14738,0.25000,sk,5479,19.95260,51.22428,19.95985,51.22883,0
6538,0.25000,sk,5480,19.67005,51.49609,19.67732,51.50063,0
14739,0.25000,sk,5481,19.95976,51.22422,19.96702,51.22877,1
6539,0.25000,sk,5482,19.67726,51.49605,19.68453,51.50059,0
14740,0.25000,sk,5483,19.96692,51.22416,19.97418,51.22871,1
6540,0.25000,sk,5484,19.68446,51.49601,19.69173,51.50055,0
14741,0.18915,sk,5485,19.97408,51.22410,19.98134,51.22865,1
6541,0.25000,sk,5486,19.69167,51.49597,19.69894,51.50051,0
14742,0.01518,sk,5487,19.98124,51.22404,19.98850,51.22859,1
6542,0.14192,sk,5488,19.69887,51.49592,19.70614,51.50046,0
14743,0.03149,sk,5489,19.98841,51.22398,19.99566,51.22853,1
6543,0.05017,sk,5490,19.70608,51.49588,19.71335,51.50042,0
14744,0.14923,sk,5491,19.99557,51.22391,20.00283,51.22847,0
6544,0.15329,sk,5492,19.71328,51.49584,19.72055,51.50038,0
14745,0.19873,sk,5493,20.00273,51.22385,20.00999,51.22841,1
6545,0.21119,sk,5494,19.72048,51.49579,19.72776,51.50033,0
14746,0.21570,sk,5495,20.00989,51.22379,20.01715,51.22835,1
6546,0.16848,sk,5496,19.72769,51.49575,19.73496,51.50029,0
14747,0.25000,sk,5497,20.01705,51.22373,20.02431,51.22829,1
6547,0.17460,sk,5498,19.73489,51.49570,19.74217,51.50024,0
14748,0.25000,sk,5499,20.02421,51.22367,20.03147,51.22823,1
6548,0.16717,sk,5500,19.74210,51.49566,19.74937,51.50020,0
14749,0.25000,sk,5501,20.03137,51.22360,20.03863,51.22816,0
6549,0.17690,sk,5502,19.74930,51.49561,19.75658,51.50015,0
14750,0.16955,sk,5503,20.03853,51.22354,20.04580,51.22810,0
6550,0.16563,sk,5504,19.75650,51.49556,19.76378,51.50011,0
14751,0.19830,sk,5505,20.04569,51.22347,20.05296,51.22804,1
6551,0.15886,sk,5506,19.76371,51.49552,19.77099,51.50006,0
14752,0.21361,sk,5507,20.05285,51.22341,20.06012,51.22797,3
6552,0.20693,sk,5508,19.77091,51.49547,19.77819,51.50001,0
14753,0.25000,sk,5509,20.06002,51.22334,20.06728,51.22791,2
6553,0.25000,sk,5510,19.77812,51.49542,19.78540,51.49997,0
14754,0.25000,sk,5511,20.06718,51.22328,20.07444,51.22784,0
6554,0.19877,sk,5512,19.78532,51.49537,19.79260,51.49992,0
14755,0.20865,sk,5513,20.07434,51.22321,20.08160,51.22778,0
6555,0.02554,sk,5514,19.79253,51.49532,19.79981,51.49987,0
6556,0.10827,sk,5515,19.79973,51.49527,19.80701,51.49982,0
6557,0.23134,sk,5516,19.80693,51.49522,19.81422,51.49977,0
6558,0.25000,sk,5517,19.81414,51.49517,19.82142,51.49972,0
6559,0.23816,sk,5518,19.82134,51.49512,19.82863,51.49967,0
6560,0.01718,sk,5519,19.82854,51.49507,19.83583,51.49962,0
6562,0.11323,sk,5520,19.84295,51.49497,19.85024,51.49952,0
6563,0.25000,sk,5521,19.85016,51.49492,19.85744,51.49947,0
6564,0.25000,sk,5522,19.85736,51.49486,19.86465,51.49941,1
6565,0.18533,sk,5523,19.86456,51.49481,19.87185,51.49936,2
6566,0.01680,sk,5524,19.87177,51.49476,19.87906,51.49931,4
6567,0.03424,sk,5525,19.87897,51.49470,19.88626,51.49925,2
6568,0.19471,sk,5526,19.88618,51.49465,19.89347,51.49920,1
6569,0.25000,sk,5527,19.89338,51.49459,19.90067,51.49914,0
6570,0.25000,sk,5528,19.90058,51.49454,19.90788,51.49909,0
6571,0.25000,sk,5529,19.90779,51.49448,19.91508,51.49903,0
6572,0.19397,sk,5530,19.91499,51.49442,19.92228,51.49898,0
6573,0.02631,sk,5531,19.92219,51.49437,19.92949,51.49892,0
6574,0.19913,sk,5532,19.92940,51.49431,19.93669,51.49886,0
6575,0.25000,sk,5533,19.93660,51.49425,19.94390,51.49881,0
6576,0.25000,sk,5534,19.94380,51.49419,19.95110,51.49875,0
6577,0.25000,sk,5535,19.95101,51.49414,19.95831,51.49869,1
6578,0.21301,sk,5536,19.95821,51.49408,19.96551,51.49863,0
6579,0.12719,sk,5537,19.96542,51.49402,19.97271,51.49857,2
6580,0.22164,sk,5538,19.97262,51.49396,19.97992,51.49851,1
6581,0.21307,sk,5539,19.97982,51.49390,19.98712,51.49845,2
6582,0.06337,sk,5540,19.98703,51.49384,19.99433,51.49839,4
6583,0.14855,sk,5541,19.99423,51.49377,20.00153,51.49833,2
6584,0.19000,sk,5542,20.00143,51.49371,20.00874,51.49827,4
6585,0.06534,sk,5543,20.00864,51.49365,20.01594,51.49821,3
6598,0.02628,sk,5544,20.10228,51.49280,20.10959,51.49737,0
6599,0.21526,sk,5545,20.10948,51.49273,20.11679,51.49730,0
6600,0.20190,sk,5546,20.11668,51.49266,20.12400,51.49723,1
6601,0.00657,sk,5547,20.12389,51.49260,20.13120,51.49716,0
6602,0.07966,sk,5548,20.13109,51.49253,20.13840,51.49709,1
6603,0.06986,sk,5549,20.13829,51.49246,20.14561,51.49702,0
6604,0.12158,sk,5550,20.14549,51.49239,20.15281,51.49695,0
6605,0.15965,sk,5551,20.15270,51.49231,20.16001,51.49688,0
6606,0.22708,sk,5552,20.15990,51.49224,20.16722,51.49681,0
6607,0.25000,sk,5553,20.16710,51.49217,20.17442,51.49674,0
6608,0.24496,sk,5554,20.17431,51.49210,20.18162,51.49667,1
6609,0.06294,sk,5555,20.18151,51.49203,20.18883,51.49659,0
6610,0.01630,sk,5556,20.18871,51.49195,20.19603,51.49652,0
23014,0.20467,sk,5557,19.80459,50.95104,19.81179,50.95559,4
23015,0.15738,sk,5558,19.81171,50.95099,19.81891,50.95554,4
23016,0.17317,sk,5559,19.81883,50.95094,19.82603,50.95549,2
23017,0.25000,sk,5560,19.82595,50.95089,19.83315,50.95544,3
23018,0.03361,sk,5561,19.83307,50.95084,19.84027,50.95539,1
6617,0.05811,sk,5562,20.23913,51.49143,20.24645,51.49600,0
6619,0.01179,sk,5563,20.25353,51.49127,20.26086,51.49585,0
14845,0.10340,sk,5564,19.74484,51.22130,19.75207,51.22584,0
14846,0.24800,sk,5565,19.75200,51.22125,19.75923,51.22579,0
14847,0.23813,sk,5566,19.75916,51.22120,19.76640,51.22575,0
14848,0.25000,sk,5567,19.76632,51.22116,19.77356,51.22570,0
6648,0.01257,sk,5568,20.46239,51.48884,20.46973,51.49343,4
14849,0.20274,sk,5569,19.77348,51.22111,19.78072,51.22565,1
6649,0.07614,sk,5570,20.46959,51.48875,20.47694,51.49334,3
14850,0.07672,sk,5571,19.78064,51.22106,19.78788,51.22561,3
6650,0.02427,sk,5572,20.47679,51.48866,20.48414,51.49325,3
14851,0.16047,sk,5573,19.78781,51.22101,19.79504,51.22556,1
14852,0.24021,sk,5574,19.79497,51.22096,19.80221,51.22551,2
14853,0.21980,sk,5575,19.80213,51.22091,19.80937,51.22546,3
14854,0.15506,sk,5576,19.80929,51.22087,19.81653,51.22541,2
14855,0.08357,sk,5577,19.81645,51.22081,19.82369,51.22536,2
14860,0.08046,sk,5578,19.85225,51.22056,19.85950,51.22511,1
14861,0.25000,sk,5579,19.85942,51.22050,19.86666,51.22505,2
14862,0.24149,sk,5580,19.86658,51.22045,19.87382,51.22500,1
14863,0.22162,sk,5581,19.87374,51.22040,19.88098,51.22495,0
14864,0.25000,sk,5582,19.88090,51.22034,19.88815,51.22489,0
14865,0.24562,sk,5583,19.88806,51.22029,19.89531,51.22484,0
14866,0.08276,sk,5584,19.89522,51.22023,19.90247,51.22479,1
6669,0.04733,sk,5585,19.63397,51.49180,19.64124,51.49634,0
14870,0.01002,sk,5586,19.92386,51.22001,19.93111,51.22456,0
